id,title_type,title,year,runtime,genre,score,num_votes,christmas,hanukkah,kwanzaa,holiday
tt15485160,TV Movie,A Holiday in Harlem,2021,84,Drama,5.5,583,FALSE,FALSE,FALSE,TRUE
tt15502006,TV Movie,A Mrs. Miracle Christmas,2021,84,Drama,7.3,946,TRUE,FALSE,FALSE,FALSE
tt1550321,Feature Film,The Night Before Christmas,1951,49,Animation,7.3,289,TRUE,FALSE,FALSE,FALSE
tt15508150,TV Movie,My Christmas Family Tree,2021,84,Drama,7.6,2338,TRUE,FALSE,FALSE,FALSE
tt15515030,TV Movie,An Ice Wine Christmas,2021,84,Comedy,5.1,350,TRUE,FALSE,FALSE,FALSE
tt15515260,TV Movie,Saying Yes to Christmas,2021,87,Drama,5.8,351,TRUE,FALSE,FALSE,FALSE
tt15515414,TV Movie,Kirk Franklin's A Gospel Christmas,2021,87,Drama,6.5,316,TRUE,FALSE,FALSE,FALSE
tt15515460,TV Movie,My Favorite Christmas Melody,2021,87,Comedy,5.5,260,TRUE,FALSE,FALSE,FALSE
tt15515522,TV Movie,Christmas Movie Magic,2021,87,Comedy,6.3,659,TRUE,FALSE,FALSE,FALSE
tt15515750,TV Movie,Ghosts of Christmas Past,2021,87,Comedy,6.4,701,TRUE,FALSE,FALSE,FALSE
tt15515882,TV Movie,Under the Christmas Tree,2021,87,Drama,5.8,875,TRUE,FALSE,FALSE,FALSE
tt1552113,TV Movie,Surviving the Holidays with Lewis Black,2009,97,Comedy,6.6,74,FALSE,FALSE,FALSE,TRUE
tt15524132,Feature Film,Who Is Christmas Eve?,2021,90,Drama,6.9,75,TRUE,FALSE,FALSE,FALSE
tt15565510,TV Movie,A Kiss Before Christmas,2021,83,Comedy,7.1,1812,TRUE,FALSE,FALSE,FALSE
tt15565704,Feature Film,A Naija Christmas,2021,121,Comedy,4.9,440,TRUE,FALSE,FALSE,FALSE
tt15565724,Feature Film,Grumpy Christmas,2021,87,Comedy,4.5,433,TRUE,FALSE,FALSE,FALSE
tt15568228,Feature Film,Saving Christmas Spirit,2022,90,Comedy,5.7,456,TRUE,FALSE,FALSE,FALSE
tt15655480,TV Movie,Christmas in My Heart,2021,84,Romance,6.5,1194,TRUE,FALSE,FALSE,FALSE
tt1567140,TV Movie,The Night Before the Night Before Christmas,2010,88,Family,5.6,723,TRUE,FALSE,FALSE,FALSE
tt15691922,TV Movie,Christmas CEO,2021,84,Romance,5.6,1050,TRUE,FALSE,FALSE,FALSE
tt1570352,TV Movie,Christmas Dreams,2009,60,Family,6.6,30,TRUE,FALSE,FALSE,FALSE
tt15706104,TV Movie,Boyfriends of Christmas Past,2021,84,Comedy,6,1299,TRUE,FALSE,FALSE,FALSE
tt1570964,TV Movie,Curious George: A Very Monkey Christmas,2009,58,Other,6.3,623,TRUE,FALSE,FALSE,FALSE
tt15716528,TV Movie,Joy for Christmas,2021,86,Comedy,6.2,745,TRUE,FALSE,FALSE,FALSE
tt1572008,TV Movie,A Nanny for Christmas,2010,90,Comedy,5.3,1821,TRUE,FALSE,FALSE,FALSE
tt15720718,TV Movie,Trolls Holiday in Harmony,2021,26,Other,6.1,536,FALSE,FALSE,FALSE,TRUE
tt1573475,Feature Film,"Love, Guns & Christmas",2015,83,Other,6.3,16,TRUE,FALSE,FALSE,FALSE
tt15739494,TV Movie,Christmas in Tahoe,2021,83,Drama,6.3,1228,TRUE,FALSE,FALSE,FALSE
tt15758364,TV Movie,Christmas Sail,2021,84,Drama,6.2,1138,TRUE,FALSE,FALSE,FALSE
tt15758400,TV Movie,Open by Christmas,2021,84,Romance,6.9,1393,TRUE,FALSE,FALSE,FALSE
tt15766640,TV Movie,An Unexpected Christmas,2021,83,Romance,6.9,2580,TRUE,FALSE,FALSE,FALSE
tt1577038,TV Movie,A Christmas Wish,2011,97,Comedy,6.5,2059,TRUE,FALSE,FALSE,FALSE
tt15771862,Feature Film,Lacy's Christmas Do-Over,2021,93,Comedy,5.5,80,TRUE,FALSE,FALSE,FALSE
tt15771958,Feature Film,Christmas in the Caribbean,2022,90,Comedy,4.3,50,TRUE,FALSE,FALSE,FALSE
tt15772866,Feature Film,Christmas with the Chosen: The Messengers,2021,123,Other,7.8,881,TRUE,FALSE,FALSE,FALSE
tt15783694,TV Movie,Merry Liddle Christmas Baby,2021,84,Comedy,6.5,329,TRUE,FALSE,FALSE,FALSE
tt1579220,TV Movie,A Christmas Celebration: Send Round the Song,1992,60,Other,7.9,10,TRUE,FALSE,FALSE,FALSE
tt1579947,TV Movie,Dora's Christmas Carol Adventure,2009,48,Other,4.5,56,TRUE,FALSE,FALSE,FALSE
tt15800166,Feature Film,Adventures in Christmasing,2021,87,Drama,6.5,110,TRUE,FALSE,FALSE,FALSE
tt15800254,TV Movie,The Bitch Who Stole Christmas,2021,86,Comedy,5.5,861,TRUE,FALSE,FALSE,FALSE
tt15800378,TV Movie,Hip Hop Family Christmas,2021,89,Drama,5.1,139,TRUE,FALSE,FALSE,FALSE
tt15800610,Feature Film,A Family Matters Christmas,2022,86,Comedy,5.3,54,TRUE,FALSE,FALSE,FALSE
tt1581275,Feature Film,Christmas with Walt Disney,2009,51,Other,8,54,TRUE,FALSE,FALSE,FALSE
tt15819904,TV Movie,Royally Wrapped for Christmas,2021,85,Romance,6.3,813,TRUE,FALSE,FALSE,FALSE
tt15824322,Feature Film,Christmas with You,2022,89,Comedy,5.6,7205,TRUE,FALSE,FALSE,FALSE
tt15829734,TV Movie,A Royal Queens Christmas,2021,84,Drama,6.5,1416,TRUE,FALSE,FALSE,FALSE
tt15857304,TV Movie,Shaun the Sheep: The Flight Before Christmas,2021,30,Animation,7.3,2437,TRUE,FALSE,FALSE,FALSE
tt15891306,TV Movie,Christmas in Toyland,2022,85,Comedy,6.4,782,TRUE,FALSE,FALSE,FALSE
tt15904522,TV Movie,Christmas Time Is Here,2021,85,Comedy,5.4,702,TRUE,FALSE,FALSE,FALSE
tt1590844,TV Movie,A Child's Christmases in Wales,2009,59,Comedy,7.3,160,TRUE,FALSE,FALSE,FALSE
tt15943556,TV Movie,Christmas at Castle Hart,2021,84,Comedy,6.2,1907,TRUE,FALSE,FALSE,FALSE
tt15978102,TV Movie,Angel Falls Christmas,2021,84,Drama,5,3701,TRUE,FALSE,FALSE,FALSE
tt15979222,TV Movie,A Kindhearted Christmas,2021,84,Comedy,6.1,1847,TRUE,FALSE,FALSE,FALSE
tt1601195,Feature Film,Home by Christmas,2010,95,Other,7.1,87,TRUE,FALSE,FALSE,FALSE
tt16047114,TV Movie,A Godwink Christmas: Miracle of Love,2021,84,Comedy,6.2,854,TRUE,FALSE,FALSE,FALSE
tt16047292,TV Movie,Christmas for Keeps,2021,84,Comedy,5.2,593,TRUE,FALSE,FALSE,FALSE
tt16047670,TV Movie,Time for Them to Come Home for Christmas,2021,84,Comedy,7.2,1660,TRUE,FALSE,FALSE,FALSE
tt16048864,Feature Film,A Christmas Carol,2021,50,Other,4.2,15,TRUE,FALSE,FALSE,FALSE
tt16057434,TV Movie,A Christmas Witness,2021,84,Romance,5.4,254,TRUE,FALSE,FALSE,FALSE
tt1606191,Feature Film,A Christmas Snow,2009,110,Comedy,6,874,TRUE,FALSE,FALSE,FALSE
tt16103310,TV Movie,The Christmas Thief,2021,84,Family,5.6,204,TRUE,FALSE,FALSE,FALSE
tt16117078,Feature Film,Days of Our Lives: A Very Salem Christmas,2021,78,Drama,6.1,147,TRUE,FALSE,FALSE,FALSE
tt16148580,Feature Film,Christmas Trees 8,2021,94,Comedy,3.1,357,TRUE,FALSE,FALSE,FALSE
tt16150870,TV Movie,A Lot Like Christmas,2021,86,Comedy,6.3,879,TRUE,FALSE,FALSE,FALSE
tt16150878,TV Movie,A Christmas Star,2021,84,Romance,6.5,914,TRUE,FALSE,FALSE,FALSE
tt1617154,Feature Film,On Holiday,2010,85,Comedy,7.6,61,FALSE,FALSE,FALSE,TRUE
tt1623143,TV Movie,Christmas Spirits,1981,45,Other,6.5,39,TRUE,FALSE,FALSE,FALSE
tt1626240,Feature Film,Summertime Christmas,2010,111,Comedy,3.1,115,TRUE,FALSE,FALSE,FALSE
tt16274720,Feature Film,Save Christmas,2022,90,Comedy,8.9,260,TRUE,FALSE,FALSE,FALSE
tt16275882,TV Movie,A Christmas Miracle for Daisy,2021,85,Romance,5.9,2602,TRUE,FALSE,FALSE,FALSE
tt16280514,TV Movie,Christmas Is You,2021,84,Family,5.8,401,TRUE,FALSE,FALSE,FALSE
tt16282114,TV Movie,Eight Gifts of Hanukkah,2021,84,Drama,6.9,1081,FALSE,TRUE,FALSE,FALSE
tt16365840,TV Movie,The Christmas House 2: Deck Those Halls,2021,84,Comedy,6.4,1083,TRUE,FALSE,FALSE,FALSE
tt16376618,TV Movie,A Very Boy Band Holiday,2021,41,Other,6.5,109,FALSE,FALSE,FALSE,TRUE
tt1640116,Feature Film,Christmas with a Capital C,2011,81,Comedy,4.3,1107,TRUE,FALSE,FALSE,FALSE
tt1640714,Feature Film,The Christmas Bunny,2010,98,Drama,6,853,TRUE,FALSE,FALSE,FALSE
tt16410192,TV Movie,Someday at Christmas,2021,120,Romance,6.8,49,TRUE,FALSE,FALSE,FALSE
tt16451308,Feature Film,The Love of a King Christmas Movie Musical,2021,66,Other,7.6,13,TRUE,FALSE,FALSE,FALSE
tt1651084,Feature Film,Holiday,2010,90,Comedy,5.7,208,FALSE,FALSE,FALSE,TRUE
tt1651146,TV Movie,The Christmas Tree,1991,43,Animation,1.4,854,TRUE,FALSE,FALSE,FALSE
tt1656695,Feature Film,Nixon and Hogan Smoke Christmas,2010,71,Comedy,3.9,34,TRUE,FALSE,FALSE,FALSE
tt1663628,Feature Film,Christmas Mail,2010,89,Comedy,5.3,1891,TRUE,FALSE,FALSE,FALSE
tt1678037,Feature Film,A Holiday Heist,2011,90,Comedy,3.9,349,FALSE,FALSE,FALSE,TRUE
tt1681372,Feature Film,Caesar and Otto's Deadly Xmas,2012,83,Comedy,3.6,194,TRUE,FALSE,FALSE,FALSE
tt1691012,TV Movie,The Dog Who Saved Christmas Vacation,2010,89,Comedy,3.7,466,TRUE,FALSE,FALSE,FALSE
tt1692235,Feature Film,A Cadaver Christmas,2011,85,Comedy,4.6,833,TRUE,FALSE,FALSE,FALSE
tt16985078,Feature Film,No Good Deed: A Crowdfunding Holiday Heist,2021,53,Other,7.8,47,FALSE,FALSE,FALSE,TRUE
tt16985198,Feature Film,The Christmas Spirit,2022,89,Family,6.8,17,TRUE,FALSE,FALSE,FALSE
tt1699511,Feature Film,Haunted Holiday,2010,100,Comedy,3.4,659,FALSE,FALSE,FALSE,TRUE
tt1699746,TV Movie,Christmas Cupid,2010,85,Comedy,5.4,4018,TRUE,FALSE,FALSE,FALSE
tt17013954,TV Movie,LEGO Friends: Holiday Special,2021,21,Animation,6,27,FALSE,FALSE,FALSE,TRUE
tt17057126,Feature Film,Christmas at the Holly Hotel,2022,85,Comedy,3.9,303,TRUE,FALSE,FALSE,FALSE
tt17058290,TV Movie,Christmas with the Sex Pistols,2013,60,Other,7.1,11,TRUE,FALSE,FALSE,FALSE
tt1708658,TV Movie,November Christmas,2010,96,Drama,7.5,2033,TRUE,FALSE,FALSE,FALSE
tt1711525,Feature Film,Office Christmas Party,2016,105,Comedy,5.9,85255,TRUE,FALSE,FALSE,FALSE
tt1717155,TV Movie,Holly and Hal Moose: Our Uplifting Christmas Adventure,2008,50,Family,6.8,19,TRUE,FALSE,FALSE,FALSE
tt1720276,TV Movie,The Town Christmas Forgot,2010,84,Comedy,5.7,876,TRUE,FALSE,FALSE,FALSE
tt17220704,Feature Film,A Christmas Story Christmas,2022,98,Comedy,6.7,16778,TRUE,FALSE,FALSE,FALSE
tt1722515,Feature Film,Home for Christmas,2010,90,Comedy,6.1,1123,TRUE,FALSE,FALSE,FALSE
tt1730762,TV Movie,On Strike for Christmas,2010,87,Comedy,5.2,965,TRUE,FALSE,FALSE,FALSE
tt1733111,TV Movie,Cancel Christmas,2010,87,Comedy,5.5,608,TRUE,FALSE,FALSE,FALSE
tt17371496,TV Movie,Meeting Mr. Christmas,2022,90,Romance,6,304,TRUE,FALSE,FALSE,FALSE
tt1738298,Feature Film,Christmas in South Africa,2010,105,Comedy,3.3,813,TRUE,FALSE,FALSE,FALSE
tt17542540,Feature Film,Christmas with the Campbells,2022,88,Comedy,5.4,1422,TRUE,FALSE,FALSE,FALSE
tt1754658,Feature Film,The Magic of Christmas II,2010,74,Family,7.6,11,TRUE,FALSE,FALSE,FALSE
tt1754946,Feature Film,Holidays by the Sea,2011,77,Comedy,5.6,411,FALSE,FALSE,FALSE,TRUE
tt1756835,Feature Film,The Wizard's Christmas,2014,90,Animation,5.2,42,TRUE,FALSE,FALSE,FALSE
tt17663776,TV Movie,A Royal Christmas Match,2022,85,Comedy,5.5,293,TRUE,FALSE,FALSE,FALSE
tt1785287,TV Movie,An Old Fashioned Christmas,2010,88,Drama,5.9,467,TRUE,FALSE,FALSE,FALSE
tt1790621,TV Movie,A Kiss for Christmas,2011,96,Comedy,6.1,4940,TRUE,FALSE,FALSE,FALSE
tt1795004,Feature Film,The Last Holiday,2009,50,Other,7.1,45,FALSE,FALSE,FALSE,TRUE
tt1806954,Feature Film,Lost Christmas,2011,89,Drama,7,1494,TRUE,FALSE,FALSE,FALSE
tt18077672,TV Movie,Jolly Good Christmas,2022,90,Comedy,6.6,1335,TRUE,FALSE,FALSE,FALSE
tt1807892,TV Movie,Holiday Engagement,2011,97,Comedy,6,4150,FALSE,FALSE,FALSE,TRUE
tt1813195,TV Movie,Bob Hope's Cross-Country Christmas,1991,60,Other,8.2,15,TRUE,FALSE,FALSE,FALSE
tt1813773,TV Movie,At Home for Christmas,2011,84,Comedy,5.8,113,TRUE,FALSE,FALSE,FALSE
tt18178194,TV Movie,A Tiny Home Christmas,2022,90,Drama,5.3,252,TRUE,FALSE,FALSE,FALSE
tt18239364,Feature Film,The Christmas Challenge,2022,86,Comedy,4.8,42,TRUE,FALSE,FALSE,FALSE
tt1825712,TV Movie,Christmas Spirit,2011,88,Drama,3.8,154,TRUE,FALSE,FALSE,FALSE
tt18260368,Feature Film,A Christmas Gift,2022,90,Family,6.2,45,TRUE,FALSE,FALSE,FALSE
tt18278400,TV Movie,Cloudy with a Chance of Christmas,2022,90,Comedy,5.6,337,TRUE,FALSE,FALSE,FALSE
tt1828976,TV Movie,"Good Luck Charlie, It's Christmas!",2011,90,Comedy,6.3,7057,TRUE,FALSE,FALSE,FALSE
tt1829005,TV Movie,Maxine's Christmas Carol,2000,30,Animation,5.7,32,TRUE,FALSE,FALSE,FALSE
tt18315972,TV Movie,A Merry Single Christmas,2022,88,Romance,5.1,215,TRUE,FALSE,FALSE,FALSE
tt1834319,Feature Film,The Christmas Tango,2011,102,Drama,7.1,3697,TRUE,FALSE,FALSE,FALSE
tt18350906,TV Movie,A Country Christmas Harmony,2022,87,Drama,5.2,352,TRUE,FALSE,FALSE,FALSE
tt18350946,TV Movie,Steppin' Into the Holiday,2022,87,Comedy,6.4,713,FALSE,FALSE,FALSE,TRUE
tt18350998,Feature Film,Cupid's Christmas,2022,84,Comedy,5.1,66,TRUE,FALSE,FALSE,FALSE
tt18361702,TV Movie,A Holiday Spectacular,2022,84,Comedy,7.2,1220,FALSE,FALSE,FALSE,TRUE
tt18396434,Feature Film,A Home for the Holidays,2023,93,Drama,6,38,FALSE,FALSE,FALSE,TRUE
tt1846442,TV Movie,12 Dates of Christmas,2011,90,Comedy,6.3,7803,TRUE,FALSE,FALSE,FALSE
tt1847615,Feature Film,All I Want Is Christmas,2012,100,Comedy,5.4,588,TRUE,FALSE,FALSE,FALSE
tt18546988,Feature Film,Christmas in Wolf Creek,2022,86,Comedy,4.6,54,TRUE,FALSE,FALSE,FALSE
tt1856053,Feature Film,"Little Brother, Big Trouble: A Christmas Adventure",2012,79,Other,5.6,1306,TRUE,FALSE,FALSE,FALSE
tt18687904,Feature Film,Holidays,2022,87,Other,7.1,15,FALSE,FALSE,FALSE,TRUE
tt18884832,TV Movie,Christmas Class Reunion,2022,84,Comedy,6.1,955,TRUE,FALSE,FALSE,FALSE
tt18938222,Feature Film,The Christmas Tapes,2022,100,Comedy,5.8,93,TRUE,FALSE,FALSE,FALSE
tt18949684,Feature Film,The Sound of Christmas,2022,95,Drama,7.1,194,TRUE,FALSE,FALSE,FALSE
tt1895321,TV Movie,Christmas Lodge,2011,86,Comedy,6,2693,TRUE,FALSE,FALSE,FALSE
tt19037878,TV Movie,Sappy Holiday,2022,91,Comedy,6.5,387,FALSE,FALSE,FALSE,TRUE
tt1918936,TV Movie,Mariah Carey: Merry Christmas to You,2010,60,Other,4.9,61,TRUE,FALSE,FALSE,FALSE
tt19264600,TV Movie,Catering Christmas,2022,86,Comedy,6.4,1794,TRUE,FALSE,FALSE,FALSE
tt1926540,TV Movie,Extreme Christmas Trees,2011,60,Other,6.5,41,TRUE,FALSE,FALSE,FALSE
tt19394150,TV Movie,A Cozy Christmas Inn,2022,84,Comedy,6.1,973,TRUE,FALSE,FALSE,FALSE
tt19408396,TV Movie,A Royal Christmas on Ice,2022,85,Comedy,5.2,451,TRUE,FALSE,FALSE,FALSE
tt1942787,TV Movie,3 Holiday Tails,2011,88,Comedy,5.6,828,FALSE,FALSE,FALSE,TRUE
tt19499500,TV Movie,Fit for Christmas,2022,88,Comedy,5.7,588,TRUE,FALSE,FALSE,FALSE
tt19499664,TV Movie,Must Love Christmas,2022,87,Comedy,6.5,504,TRUE,FALSE,FALSE,FALSE
tt19511660,Feature Film,A True Christmas,2022,86,Drama,5.7,20,TRUE,FALSE,FALSE,FALSE
tt19514490,TV Movie,Christmas on Mistletoe Lake,2022,87,Comedy,5.6,347,TRUE,FALSE,FALSE,FALSE
tt1954334,Feature Film,Christmas with the Dead,2012,88,Other,6.1,90,TRUE,FALSE,FALSE,FALSE
tt1957867,Feature Film,Christmas in Compton,2012,93,Comedy,4.6,320,TRUE,FALSE,FALSE,FALSE
tt19723342,Feature Film,Delivery by Christmas,2022,97,Comedy,5.5,862,TRUE,FALSE,FALSE,FALSE
tt1982735,Feature Film,Killer Holiday,2013,89,Other,3.1,678,FALSE,FALSE,FALSE,TRUE
tt19867870,Feature Film,A Miracle Before Christmas,2022,103,Drama,5.6,136,TRUE,FALSE,FALSE,FALSE
tt19895682,TV Movie,My Favorite Christmas Tree,2022,90,Comedy,6,446,TRUE,FALSE,FALSE,FALSE
tt19898828,TV Movie,A Merry Christmas Wish,2022,86,Comedy,6.1,951,TRUE,FALSE,FALSE,FALSE
tt2006707,TV Movie,Christmas Comes Home to Canaan,2011,85,Drama,5.6,494,TRUE,FALSE,FALSE,FALSE
tt2008491,TV Movie,Trading Christmas,2010,87,Comedy,6.9,1839,TRUE,FALSE,FALSE,FALSE
tt20115364,TV Movie,Campfire Christmas,2022,84,Other,5.4,639,TRUE,FALSE,FALSE,FALSE
tt20191820,Feature Film,Colorado Christmas,2023,94,Drama,4.6,72,TRUE,FALSE,FALSE,FALSE
tt20193354,TV Movie,Ghosts of Christmas Always,2022,84,Other,7.6,1567,TRUE,FALSE,FALSE,FALSE
tt20220954,TV Movie,Scentsational Christmas,2022,87,Comedy,5.6,294,TRUE,FALSE,FALSE,FALSE
tt2022482,Feature Film,Nothing for Christmas,2011,94,Drama,7.9,32,TRUE,FALSE,FALSE,FALSE
tt2024354,TV Movie,A Christmas Wedding Tail,2011,90,Comedy,4.3,715,TRUE,FALSE,FALSE,FALSE
tt20258516,TV Movie,We Need A Little Christmas,2022,85,Comedy,6.6,623,TRUE,FALSE,FALSE,FALSE
tt2034761,Feature Film,Journey to the Christmas Star,2012,80,Other,5.7,1681,TRUE,FALSE,FALSE,FALSE
tt2039366,TV Movie,Lucky Christmas,2011,86,Comedy,5.5,1284,TRUE,FALSE,FALSE,FALSE
tt2039389,TV Movie,The Case for Christmas,2011,88,Comedy,5.9,753,TRUE,FALSE,FALSE,FALSE
tt2039390,TV Movie,The Christmas Pageant,2011,87,Comedy,5.5,599,TRUE,FALSE,FALSE,FALSE
tt2043993,TV Movie,No Sleep 'Til Christmas,2018,90,Comedy,6.5,2905,TRUE,FALSE,FALSE,FALSE
tt20445598,Feature Film,Christmas on Repeat,2022,89,Comedy,5.4,208,TRUE,FALSE,FALSE,FALSE
tt2048854,Feature Film,Hercules Saves Christmas,2012,79,Family,3.1,178,TRUE,FALSE,FALSE,FALSE
tt20561114,Feature Film,Christmas on Mistletoe Farm,2022,102,Comedy,4.5,1722,TRUE,FALSE,FALSE,FALSE
tt2072025,TV Movie,12 Wishes of Christmas,2011,87,Comedy,5.4,846,TRUE,FALSE,FALSE,FALSE
tt20782936,Feature Film,Christmas Holidate,2023,84,Comedy,2.8,14,TRUE,FALSE,FALSE,FALSE
tt2078672,TV Movie,Love's Christmas Journey,2011,172,Drama,6.4,809,TRUE,FALSE,FALSE,FALSE
tt2079513,TV Movie,hoops&yoyo Ruin Christmas,2011,22,Animation,6,116,TRUE,FALSE,FALSE,FALSE
tt2081367,Feature Film,So This Is Christmas,2013,115,Comedy,4.1,797,TRUE,FALSE,FALSE,FALSE
tt2083355,Feature Film,The Best Man Holiday,2013,123,Comedy,6.6,16657,FALSE,FALSE,FALSE,TRUE
tt20866718,TV Movie,The Christmas Checklist,2022,90,Drama,6.7,43,TRUE,FALSE,FALSE,FALSE
tt2086905,Feature Film,"Ryang-kang-do: Merry Christmas, North!",2011,95,Comedy,8.7,42,TRUE,FALSE,FALSE,FALSE
tt20876910,TV Movie,We Wish You a Married Christmas,2022,84,Comedy,5.9,1085,TRUE,FALSE,FALSE,FALSE
tt20876930,TV Movie,"Planes, Trains, and Christmas Trees",2022,85,Comedy,5.8,291,TRUE,FALSE,FALSE,FALSE
tt20892688,TV Movie,Inventing the Christmas Prince,2022,84,Comedy,6.6,701,TRUE,FALSE,FALSE,FALSE
tt20917338,Feature Film,Scrooge: A Christmas Carol,2022,96,Other,6.2,6795,TRUE,FALSE,FALSE,FALSE
tt2094052,Feature Film,Mandie and the Forgotten Christmas,2011,107,Drama,5,400,TRUE,FALSE,FALSE,FALSE
tt2094146,TV Movie,The Heart of Christmas,2011,86,Drama,6.8,1225,TRUE,FALSE,FALSE,FALSE
tt2098799,Feature Film,A Country Christmas,2013,91,Family,5.4,407,TRUE,FALSE,FALSE,FALSE
tt2100546,TV Movie,Ice Age: A Mammoth Christmas,2011,26,Other,6.4,11016,TRUE,FALSE,FALSE,FALSE
tt21054736,Feature Film,Teddy's Christmas,2022,76,Other,6.2,265,TRUE,FALSE,FALSE,FALSE
tt21058846,TV Movie,My Grown-Up Christmas List,2022,85,Comedy,6.6,1196,TRUE,FALSE,FALSE,FALSE
tt21063466,TV Movie,A Royal Corgi Christmas,2022,84,Comedy,5.8,713,TRUE,FALSE,FALSE,FALSE
tt21072238,TV Movie,A Christmas to Treasure,2022,89,Comedy,4.9,486,TRUE,FALSE,FALSE,FALSE
tt2110388,Feature Film,All American Christmas Carol,2013,88,Comedy,4.5,616,TRUE,FALSE,FALSE,FALSE
tt2112127,TV Movie,Christmas Magic,2011,84,Drama,6.6,1587,TRUE,FALSE,FALSE,FALSE
tt21148452,TV Movie,Christmas Plus One,2022,92,Comedy,6.2,425,TRUE,FALSE,FALSE,FALSE
tt21156616,TV Movie,Christmas Party Crashers,2022,84,Comedy,5.7,157,TRUE,FALSE,FALSE,FALSE
tt2119555,Feature Film,The Unusual Calling of Charlie Christmas,2012,108,Other,8.2,37,TRUE,FALSE,FALSE,FALSE
tt21220756,TV Movie,A Christmas Masquerade,2022,88,Comedy,5.3,341,TRUE,FALSE,FALSE,FALSE
tt2131447,Feature Film,A Christmas Carol,1979,89,Other,3.2,25,TRUE,FALSE,FALSE,FALSE
tt2131450,TV Movie,A Night at the Movies: Merry Christmas!,2011,58,Other,7.2,157,TRUE,FALSE,FALSE,FALSE
tt21329252,TV Movie,Destined at Christmas,2022,86,Comedy,6.9,817,TRUE,FALSE,FALSE,FALSE
tt21334846,TV Movie,The Christmas Retreat,2022,90,Comedy,6.1,493,TRUE,FALSE,FALSE,FALSE
tt2134036,TV Movie,A Very Pink Christmas,2011,22,Animation,6.6,103,TRUE,FALSE,FALSE,FALSE
tt21365892,Feature Film,It's Christmas Again,2022,88,Drama,7.2,59,TRUE,FALSE,FALSE,FALSE
tt2136823,TV Movie,Christmas at River Cottage,1999,24,Other,8.8,20,TRUE,FALSE,FALSE,FALSE
tt21373340,TV Movie,Christmas in Rockwell,2022,83,Comedy,6.2,76,TRUE,FALSE,FALSE,FALSE
tt21374064,Feature Film,Christmas Lucky Charm,2022,90,Comedy,5.4,174,TRUE,FALSE,FALSE,FALSE
tt21430254,Feature Film,Our Christmas Love Story,2022,110,Comedy,7.9,17,TRUE,FALSE,FALSE,FALSE
tt2145851,TV Movie,RiffTrax Live: Christmas Shorts-stravaganza!,2009,95,Comedy,7.8,220,TRUE,FALSE,FALSE,FALSE
tt2148871,Feature Film,Bloody Christmas,2012,90,Other,4.7,38,TRUE,FALSE,FALSE,FALSE
tt2156911,Feature Film,The Elf Who Stole Christmas,2011,69,Animation,6.9,14,TRUE,FALSE,FALSE,FALSE
tt2156981,Feature Film,Silent Night: The Story of the First Christmas,2000,50,Animation,6.8,51,TRUE,FALSE,FALSE,FALSE
tt21603520,TV Movie,Time for Him to Come Home for Christmas,2022,84,Comedy,7.5,1728,TRUE,FALSE,FALSE,FALSE
tt2160409,TV Movie,The Toys That Made Christmas,2011,90,Other,7.1,28,TRUE,FALSE,FALSE,FALSE
tt21663620,Feature Film,The Holiday Dating Guide,2022,90,Comedy,6.2,410,FALSE,FALSE,FALSE,TRUE
tt2170474,Feature Film,Walter & Tandoori's Christmas,2011,85,Animation,5.8,36,TRUE,FALSE,FALSE,FALSE
tt2170758,TV Movie,Celtic Thunder: Christmas,2009,61,Other,8.3,40,TRUE,FALSE,FALSE,FALSE
tt21817374,Feature Film,Christmas Ransom,2022,84,Other,4.6,254,TRUE,FALSE,FALSE,FALSE
tt2181853,TV Movie,"It's Christmas, Carol!",2012,87,Drama,5.8,1011,TRUE,FALSE,FALSE,FALSE
tt21821260,Feature Film,A Christmas Open House,2022,88,Drama,5.1,244,TRUE,FALSE,FALSE,FALSE
tt21821322,TV Movie,Designing Christmas,2022,87,Drama,5.9,264,TRUE,FALSE,FALSE,FALSE
tt21821424,Feature Film,A Gingerbread Christmas,2022,85,Drama,6,331,TRUE,FALSE,FALSE,FALSE
tt21821886,Feature Film,One Delicious Christmas,2022,84,Drama,6.1,152,TRUE,FALSE,FALSE,FALSE
tt21841642,TV Movie,A Maple Valley Christmas,2022,85,Comedy,6.3,1120,TRUE,FALSE,FALSE,FALSE
tt2186358,Feature Film,The Unattainably Perfect Gay Christmas,2013,69,Comedy,6.6,102,TRUE,FALSE,FALSE,FALSE
tt21868598,Feature Film,My Christmas Fiancé,2022,92,Comedy,4.6,235,TRUE,FALSE,FALSE,FALSE
tt21871754,Feature Film,All I Want for Christmas,2022,86,Family,6,46,TRUE,FALSE,FALSE,FALSE
tt21906206,Feature Film,Hotel for the Holidays,2022,84,Comedy,5.2,1210,FALSE,FALSE,FALSE,TRUE
tt21933082,TV Movie,Dolly Parton's Mountain Magic Christmas,2022,85,Other,5.7,513,TRUE,FALSE,FALSE,FALSE
tt21935558,TV Movie,The Art of Christmas,2022,85,Romance,5.9,275,TRUE,FALSE,FALSE,FALSE
tt21950514,TV Movie,A Hollywood Christmas,2022,91,Comedy,5.2,1290,TRUE,FALSE,FALSE,FALSE
tt21974122,TV Movie,A Christmas Spark,2022,85,Comedy,6,463,TRUE,FALSE,FALSE,FALSE
tt21974146,Feature Film,The Night Before Christmas,2022,87,Comedy,6.5,201,TRUE,FALSE,FALSE,FALSE
